dg,cc_mean,cc_lower,cc_upper,n_samples
9376.0,0.23685472726039405,0.22789343997197223,0.2464128642414204,77
9420.0,0.23632134154561862,0.22735454844839834,0.2462734315728864,75
9424.0,0.23632134154561862,0.22726988687672206,0.24589240394791573,75
9430.0,0.23632134154561862,0.22722917435435008,0.24594290791601012,75
9462.0,0.23625720469404157,0.22738206631189026,0.2458183018042672,76
9513.0,0.23535095222454108,0.2262908004731093,0.24501132027945688,77
9521.0,0.2356432873900108,0.22644665379111636,0.24535059059649555,76
9554.0,0.235364615035419,0.226378579557937,0.2451636833954863,79
9966.0,0.23114802511782342,0.2211818691334482,0.2415292090558674,75
10034.0,0.23102164408043444,0.2208635097104251,0.2417182778139179,73
10079.0,0.23086775837442636,0.2208798904200691,0.24135319208790748,74
10140.0,0.23064177200807237,0.22078518494420465,0.24124376157469749,73
10177.0,0.23031857364355365,0.22038410596722346,0.24094305001003147,74
10194.0,0.23031857364355365,0.2204214852635768,0.24068970158580483,74
10238.0,0.22874239197021107,0.21891895904969835,0.2391038343514685,72
10278.0,0.2281402966343825,0.21825193454752104,0.2387197385622566,71
10372.0,0.22752034264259624,0.21757804835541034,0.2384091728684957,71
10532.0,0.22414134007194383,0.2143522902382113,0.2347109256601575,67
10660.0,0.22478149971252123,0.21454235562382834,0.23549018695308951,64
10702.0,0.22425829395441343,0.21409184799400707,0.2349768228699718,65
10709.0,0.22425829395441343,0.21412930840512595,0.23498067672823536,65
10731.0,0.22425829395441343,0.2140452881394983,0.23553070746061686,65
10760.0,0.2250494449470688,0.2148472145501512,0.23589361914848095,66
10827.0,0.22583466103613742,0.2153256813300943,0.23675707937624563,66
10920.0,0.22333246301238796,0.2129454517877484,0.23392688580172052,61
10959.0,0.22327008972825949,0.21272125031921352,0.2343701525477912,59
10964.0,0.22327008972825949,0.21257870344278956,0.2342386682043734,59
11027.0,0.22239313045045678,0.2115029376824176,0.23383619635532665,59
11057.0,0.22239313045045678,0.21147450904173365,0.23361632766523213,59
11130.0,0.2204139964457545,0.20984247449187707,0.23205845411316514,56
11323.0,0.2177237310349962,0.20649764979110996,0.22949974778379043,56
11364.0,0.2176910815171609,0.20636461720408714,0.22964312093599748,55
11431.0,0.21657355031963785,0.20486415301799646,0.2284620820823497,53
11446.0,0.21657355031963785,0.20515407413379216,0.2287244390268952,53
11462.0,0.21657355031963785,0.2052105275814249,0.22863691669347452,53
11495.0,0.216539846346169,0.20463197230176275,0.22875605671590019,52
11600.0,0.2168754580362321,0.20551255431554058,0.22923048558979214,53
11626.0,0.21659694826690695,0.20541690132551885,0.22835944303540734,54
11631.0,0.21659694826690695,0.20509519912230822,0.2284436253719309,54
11646.0,0.21659694826690695,0.2052773342272339,0.22845397489654642,54
11647.0,0.21659694826690695,0.20540118470941088,0.22847993977531308,54
11665.0,0.21659694826690695,0.20524948941989218,0.2286835473766528,54
11736.0,0.21659694826690695,0.20523320770247508,0.22876847492934665,54
11808.0,0.21659694826690695,0.20528955989584127,0.22847887167515685,54
11866.0,0.21659694826690695,0.2054009617941942,0.22861363943148316,54
11920.0,0.21715365043293455,0.20598624575350477,0.22922487838380337,55
12080.0,0.21785297258953168,0.20649843225059739,0.23000474220681977,54
12206.0,0.216410236762308,0.205929712260546,0.2275331314829712,52
12356.0,0.21645983250193293,0.2049498661881818,0.22844739549278817,49
12483.0,0.21641758243294862,0.20481966633703588,0.2284859824679433,48
12834.0,0.21946169238706842,0.20753454247602807,0.23223424445727875,49
12897.0,0.22024106594851459,0.20770335080528374,0.23332436068181744,46
12976.0,0.22163230356936786,0.20934765218793377,0.23491050086706952,45
13046.0,0.22239031633655282,0.20915419537527713,0.23587683551269248,44
13157.0,0.22279699736410452,0.20890316502551268,0.23730157447414166,41
13360.0,0.21688598818745405,0.20215950409195657,0.2318556291554782,44
13387.0,0.21688598818745405,0.20218210288647737,0.23191397479435652,44
13400.0,0.21688598818745405,0.20259657906980638,0.23205534094474117,44
13406.0,0.21688598818745405,0.20209696404675218,0.23190520765239728,44
13462.0,0.21688598818745405,0.20226605450845306,0.23182104014995086,44
13824.0,0.2162042267426222,0.2007139210303602,0.23204555175356262,40
13937.0,0.2117309633537657,0.19699749558287538,0.2264651031730325,40
14252.0,0.2106393286825253,0.1946629448894949,0.2278706421922048,36
14393.0,0.20755325875233102,0.19189869821878214,0.22406557098985241,35
14699.0,0.20656700190659566,0.19004513100243384,0.22313564231160044,36
15101.0,0.2056765564144724,0.1896626615219623,0.2227700382854524,36
15346.0,0.2056765564144724,0.18944168930743777,0.22318173044189657,36
15395.0,0.2056765564144724,0.18958535909648794,0.22289307196557673,36
15792.0,0.2009804064589296,0.1832141879648642,0.2193993684006889,31
15799.0,0.2009804064589296,0.18353476571062705,0.21938969496717695,31
15806.0,0.2009804064589296,0.18325178326783648,0.21949434668524004,31
15839.0,0.20032220641647563,0.18352552350154455,0.21862087667178387,32
15871.0,0.20032220641647563,0.18302194066859076,0.21861864035070866,32
16029.0,0.19940902265083332,0.18285863869792912,0.21686459107565823,33
16212.0,0.2027347795074472,0.1833876500127355,0.2227230595186835,28
16256.0,0.2027347795074472,0.18412615239528154,0.22257041680779502,28
16641.0,0.1996123559390319,0.18097718896825488,0.22047438343379833,28
16754.0,0.19953000132593404,0.17977656059578484,0.2213634157875076,27
16803.0,0.19953000132593404,0.17991875359289275,0.22063796028435675,27
16843.0,0.19953000132593404,0.1793937067752333,0.22136057581796134,27
16949.0,0.1976335653235896,0.1788739452516626,0.21763665542959498,29
17345.0,0.19437914607915424,0.17570823002641672,0.21483262170169412,28
17514.0,0.19437914607915424,0.17570460533239837,0.2149386353026756,28
17601.0,0.19437914607915424,0.1754881019440791,0.21470868326804088,28
17662.0,0.19382951866304673,0.1744968062179505,0.21518923083811314,27
17895.0,0.19671808148934902,0.1780524812044769,0.21692931079964664,30
18971.0,0.19405039371172206,0.17688215029463633,0.21284249855673526,32
19086.0,0.19722444151460794,0.17950925648280042,0.21631249079558837,30
19510.0,0.19632784638925102,0.17720452504359624,0.21604373471816846,27
20266.0,0.18611291729939045,0.16880167174167776,0.20434389593733834,26
20297.0,0.18611291729939045,0.1695265021887523,0.20414622742711594,26
20742.0,0.18588699683992838,0.1684320556652534,0.20407127451499105,26
21247.0,0.18838848742871517,0.16975927554847686,0.20831517018419057,23
21418.0,0.18452073213413583,0.16659828593023435,0.20303722500301233,25
21427.0,0.18452073213413583,0.1667041090531603,0.2038473325768074,25
21795.0,0.1851675479509899,0.16623513539063967,0.20511841935925115,24
21807.0,0.1851675479509899,0.1664332616787619,0.20481359021923226,24
21918.0,0.1851675479509899,0.16650185919588856,0.20518995983531804,24
21929.0,0.1851675479509899,0.16680143766522648,0.20571376227536495,24
22001.0,0.18808935480057634,0.16932743458400007,0.20772708356321348,25
22279.0,0.18718426059683305,0.16873046540135697,0.20641666638536257,27
22403.0,0.18718426059683305,0.16868601671023767,0.20593530345929428,27
22585.0,0.1850332062772746,0.1671154582420751,0.2042507643190474,28
23843.0,0.1816604576899103,0.16430168649828175,0.19951016535442564,32
23848.0,0.1816604576899103,0.16410054339383262,0.1992793942445388,32
24282.0,0.1816604576899103,0.1643447136829859,0.19942208902409794,32
24719.0,0.18230237624977497,0.1642170826520284,0.2016664256190043,30
25274.0,0.18101632844507434,0.16266503235715712,0.19985285128104913,30
25523.0,0.18171414958504278,0.16275852255376622,0.20158548411551092,29
25676.0,0.18086377452084504,0.1626770887166083,0.2001437258715825,30
26399.0,0.1714553829202331,0.15328129799506335,0.19098612338196946,25
26692.0,0.17313726606283375,0.15421732678607022,0.1932395496914534,24
26702.0,0.17313726606283375,0.15449103542116144,0.19331910163727928,24
26953.0,0.16594446581399974,0.14806721825070265,0.18535485173912228,22
27107.0,0.16588041716847704,0.14813164529870287,0.1859848847074971,23
27156.0,0.16371608582833022,0.1459736206973468,0.18316122601894141,24
27475.0,0.16209696996212963,0.14437198640946527,0.18135825091351518,25
27559.0,0.16209696996212963,0.14458320047843157,0.18131768782874355,25
27583.0,0.16209696996212963,0.14441083554773676,0.180556612517981,25
27804.0,0.16209696996212963,0.144874987470483,0.18140982900910538,25
28507.0,0.15731178472818483,0.1409811329213438,0.17541931453158108,28
30130.0,0.1530252943765074,0.13538963954663788,0.17262196602021465,27
30656.0,0.14768115722296996,0.13143583979360124,0.16583969720515895,26
31504.0,0.1481228806463579,0.13118470628839932,0.16625482188135512,25
32410.0,0.1463174544196888,0.13110187611505644,0.16365766017248895,23
32503.0,0.1463174544196888,0.13113951093539022,0.16328584065303858,23
32532.0,0.14769934725049938,0.1318593042679159,0.16542664618660363,22
32680.0,0.14974123390034888,0.1334981313979615,0.16730960760533217,21
34011.0,0.1430085683061326,0.12528377620628628,0.1633406956481895,17
34031.0,0.1430085683061326,0.12522034866877155,0.16327528768058028,17
34102.0,0.1430085683061326,0.1252050999920413,0.1631655510537802,17
35074.0,0.14115914237517327,0.12471939168425854,0.1609375790860385,17
35893.0,0.14513313837737674,0.1276533642234123,0.16517813749132268,18
36053.0,0.14513313837737674,0.12774112582086108,0.16483501654336127,18
36457.0,0.14526871846300024,0.12715391856291228,0.1660835385439226,17
38344.0,0.14433685343725935,0.1244196624842517,0.16678181297389136,16
38636.0,0.14433685343725935,0.12462378277540796,0.1671926077683014,16
41770.0,0.1440761283431469,0.11778640772175855,0.1719000223506791,10
42432.0,0.14816478921347326,0.1196445636885768,0.1772482629463245,9
44677.0,0.16494506655758315,0.12593465561895784,0.19868811654459384,6
49158.0,0.15485639744028218,0.12044348482755385,0.1844564518938733,6
54374.0,0.1456129446709866,0.10376350949651256,0.1708976629243844,4
55942.0,0.1456129446709866,0.10376350949651256,0.1708976629243844,4
61416.0,0.12723795998721307,0.09213291194156142,0.15924828377072822,6
68433.0,0.1062054285483148,0.0732720515144642,0.14146944626888666,4
70067.0,0.1062054285483148,0.0732720515144642,0.14146944626888663,4
73573.0,0.09616657168496562,0.06502912185140922,0.13094159948516562,5
93817.0,0.09027464735312812,0.0643207028180502,0.11722871841027697,6
